"SampleID";"url";"image_url";"latitude";"longitude";"positional_accuracy";"observed_on";"year";"flora";"predicted_family";"predicted_genus";"predicted_scientific_name";"predicted_scientific_name_without_author";"rank";"confidence_score";"predicted_organ";"predicted_organ_score";"error"
86651164;"https://www.inaturalist.org/observations/86651164";"https://inaturalist-open-data.s3.amazonaws.com/photos/142783747/original.jpeg";38.0545149;-122.2295276;190;"2021-07-11";2021;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.90674;"plant_flower";0.9053;
86615501;"https://www.inaturalist.org/observations/86615501";"https://static.inaturalist.org/photos/142719200/original.jpeg";39.1333399247;-76.6645373125;24;"2021-07-11";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.90943;"plant_flower";0.55257;
86663172;"https://www.inaturalist.org/observations/86663172";"https://inaturalist-open-data.s3.amazonaws.com/photos/142805509/original.jpg";42.5077416667;-71.32743;;"2021-07-11";2021;"k-northeastern-u-s-a";"Rosaceae";"Spiraea";"Spiraea alba Du Roi";"Spiraea alba";1;0.63399;"plant_flower";0.82246;
86712335;"https://www.inaturalist.org/observations/86712335";"https://inaturalist-open-data.s3.amazonaws.com/photos/142894361/original.jpg";42.4347185469;-71.4563601448;28;"2021-07-11";2021;"k-northeastern-u-s-a";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.85425;"plant_flower";0.89241;
86712330;"https://www.inaturalist.org/observations/86712330";"https://inaturalist-open-data.s3.amazonaws.com/photos/142889095/original.jpeg";42.4347185469;-71.4563601448;28;"2021-07-11";2021;"k-northeastern-u-s-a";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.9657;"plant_flower";0.5703;
86601929;"https://www.inaturalist.org/observations/86601929";"https://inaturalist-open-data.s3.amazonaws.com/photos/142693702/original.jpeg";49.857504159;8.638143666;31;"2021-07-11";2021;"k-middle-europe";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.82857;"plant_flower";0.7656;
86586070;"https://www.inaturalist.org/observations/86586070";"https://inaturalist-open-data.s3.amazonaws.com/photos/142653870/original.jpeg";49.8633863167;8.631766789;8;"2021-07-11";2021;"k-middle-europe";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.89698;"plant_flower";0.82174;
86460987;"https://www.inaturalist.org/observations/86460987";"https://inaturalist-open-data.s3.amazonaws.com/photos/142432723/original.jpeg";41.4500396537;-70.5662923147;4;"2021-07-10";2021;"k-northeastern-u-s-a";"Apocynaceae";"Asclepias";"Asclepias tuberosa L.";"Asclepias tuberosa";1;0.63307;"plant_flower";0.77556;
86459717;"https://www.inaturalist.org/observations/86459717";"https://inaturalist-open-data.s3.amazonaws.com/photos/142431002/original.jpg";49.4154163058;8.6691706419;15;"2021-07-10";2021;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.88749;"plant_flower";0.85437;
86400030;"https://www.inaturalist.org/observations/86400030";"https://static.inaturalist.org/photos/142329014/original.jpg";46.69262;7.6733633333;4;"2021-07-10";2021;"k-middle-europe";"Asteraceae";"Achillea";"Achillea roseoalba Ehrend.";"Achillea roseoalba";1;0.66247;"plant_flower";0.90534;
86383776;"https://www.inaturalist.org/observations/86383776";"https://inaturalist-open-data.s3.amazonaws.com/photos/142300648/original.jpeg";49.5023646595;5.8636287815;15;"2021-07-09";2021;"k-middle-europe";"Asteraceae";"Erigeron";"Erigeron annuus (L.) Desf";"Erigeron annuus";1;0.5864;"plant_flower";0.70902;
86155996;"https://www.inaturalist.org/observations/86155996";"https://static.inaturalist.org/photos/141884811/original.jpeg";41.4207572936;2.0999338625;;"2021-07-08";2021;"k-southwestern-europe";"Rosaceae";"Rubus";"Rubus ulmifolius Schott";"Rubus ulmifolius";1;0.56603;"plant_flower";0.82865;
86060774;"https://www.inaturalist.org/observations/86060774";"https://inaturalist-open-data.s3.amazonaws.com/photos/141707224/original.jpg";38.807029575;-77.3906952481;18;"2021-07-07";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.70651;"plant_flower";0.66527;
86355711;"https://www.inaturalist.org/observations/86355711";"https://inaturalist-open-data.s3.amazonaws.com/photos/142248746/original.jpg";40.9429366667;-77.7871866667;50;"2021-07-06";2021;"k-northeastern-u-s-a";"Apiaceae";"Pastinaca";"Pastinaca sativa L.";"Pastinaca sativa";1;0.81164;"plant_flower";0.57327;
86152832;"https://www.inaturalist.org/observations/86152832";"https://static.inaturalist.org/photos/141879233/original.jpeg";42.8061326079;10.7423222065;168;"2021-07-06";2021;"k-southeastern-europe";"Apiaceae";"Daucus";"Daucus carota L.";"Daucus carota";1;0.65799;"plant_flower";0.82478;
85856353;"https://www.inaturalist.org/observations/85856353";"https://static.inaturalist.org/photos/141334090/original.jpg";41.9918583333;-82.8778916667;7;"2021-07-05";2021;"k-eastern-canada";"Hydrangeaceae";"Hydrangea";"Hydrangea paniculata Siebold";"Hydrangea paniculata";1;0.53126;"plant_flower";0.93183;
93786424;"https://www.inaturalist.org/observations/93786424";"https://inaturalist-open-data.s3.amazonaws.com/photos/155487324/original.jpeg";44.5018972222;-73.2465666667;17;"2021-07-05";2021;"k-northeastern-u-s-a";"Rhamnaceae";"Ceanothus";"Ceanothus americanus L.";"Ceanothus americanus";1;0.93648;"plant_flower";0.92771;
85795514;"https://www.inaturalist.org/observations/85795514";"https://inaturalist-open-data.s3.amazonaws.com/photos/141222528/original.jpeg";39.0945837595;-77.4039992488;8;"2021-07-05";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.92467;"plant_flower";0.8002;
85761436;"https://www.inaturalist.org/observations/85761436";"https://inaturalist-open-data.s3.amazonaws.com/photos/141161499/original.jpg";42.3960686151;-71.9658675333;445;"2021-07-05";2021;"k-northeastern-u-s-a";"Asteraceae";"Tagetes";"Tagetes erecta L.";"Tagetes erecta";1;0.57906;"plant_flower";0.78336;
85704583;"https://www.inaturalist.org/observations/85704583";"https://inaturalist-open-data.s3.amazonaws.com/photos/141057442/original.jpg";49.3233392732;-122.9809479503;;"2021-07-04";2021;"k-western-canada";"Anacardiaceae";"Rhus";"Rhus glabra L.";"Rhus glabra";1;0.70039;"plant_flower";0.72576;
85721461;"https://www.inaturalist.org/observations/85721461";"https://inaturalist-open-data.s3.amazonaws.com/photos/141089862/original.jpeg";45.5478627;-122.5703991997;;"2021-07-04";2021;"k-northwestern-u-s-a";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.57788;"plant_flower";0.85735;
85702198;"https://www.inaturalist.org/observations/85702198";"https://inaturalist-open-data.s3.amazonaws.com/photos/141052653/original.jpeg";45.54798;-122.570367;;"2021-07-04";2021;"k-northwestern-u-s-a";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.53275;"plant_flower";0.87239;
85716289;"https://www.inaturalist.org/observations/85716289";"https://inaturalist-open-data.s3.amazonaws.com/photos/141077828/original.jpeg";38.971025453;-76.948048087;90;"2021-07-04";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum virginianum (L.) T.Durand & B.D.Jacks. ex B.L.Rob. & Fernald";"Pycnanthemum virginianum";1;0.59381;"plant_flower";0.76313;
85638837;"https://www.inaturalist.org/observations/85638837";"https://static.inaturalist.org/photos/140929020/original.jpg";52.5203663042;13.4415124994;211;"2021-07-04";2021;"k-middle-europe";"Asteraceae";"Erigeron";"Erigeron annuus (L.) Desf";"Erigeron annuus";1;0.53773;"plant_flower";0.88587;
85477580;"https://www.inaturalist.org/observations/85477580";"https://inaturalist-open-data.s3.amazonaws.com/photos/140646544/original.jpg";44.1997019751;-77.8898805779;39;"2021-07-03";2021;"k-eastern-canada";"Asteraceae";"Achillea";"Achillea distans Waldst. & Kit. ex Willd.";"Achillea distans";1;0.92423;"plant_flower";0.87891;
85611949;"https://www.inaturalist.org/observations/85611949";"https://inaturalist-open-data.s3.amazonaws.com/photos/140889329/original.jpeg";42.8455342;-78.8622364997;;"2021-07-03";2021;"k-northeastern-u-s-a";"Apocynaceae";"Apocynum";"Apocynum cannabinum L.";"Apocynum cannabinum";1;0.98221;"plant_flower";0.77051;
91035219;"https://www.inaturalist.org/observations/91035219";"https://static.inaturalist.org/photos/150519804/original.jpeg";47.4896029371;-122.3184004783;188;"2021-07-03";2021;"k-northwestern-u-s-a";"Lamiaceae";"Mentha";"Mentha suaveolens Ehrh.";"Mentha suaveolens";1;0.52366;"plant_flower";0.77786;
85420903;"https://www.inaturalist.org/observations/85420903";"https://inaturalist-open-data.s3.amazonaws.com/photos/140543714/original.jpeg";38.0545149;-122.2295276;190;"2021-07-02";2021;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.68506;"plant_flower";0.75394;
85422599;"https://www.inaturalist.org/observations/85422599";"https://static.inaturalist.org/photos/140546150/original.png";45.4131699506;-122.7402841517;195;"2021-07-02";2021;"k-northwestern-u-s-a";"Apiaceae";"Anethum";"Anethum graveolens L.";"Anethum graveolens";1;0.51449;"plant_flower";0.8697;
85946533;"https://www.inaturalist.org/observations/85946533";"https://inaturalist-open-data.s3.amazonaws.com/photos/141485270/original.jpeg";35.8758217434;-81.5040027987;2;"2021-07-02";2021;"k-southeastern-u-s-a";"Celastraceae";"Euonymus";"Euonymus japonicus Thunb.";"Euonymus japonicus";1;0.58723;"plant_flower";0.81344;
85367479;"https://www.inaturalist.org/observations/85367479";"https://static.inaturalist.org/photos/140444688/original.jpg";38.831925;-77.0528555;10;"2021-07-02";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.88437;"plant_flower";0.87458;
85905270;"https://www.inaturalist.org/observations/85905270";"https://inaturalist-open-data.s3.amazonaws.com/photos/141425955/original.jpg";48.9287216667;8.270325;4;"2021-07-02";2021;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.93593;"plant_flower";0.89201;
85278301;"https://www.inaturalist.org/observations/85278301";"https://inaturalist-open-data.s3.amazonaws.com/photos/140284819/original.jpg";47.5676035047;-122.3777114093;59;"2021-07-01";2021;"k-northwestern-u-s-a";"Apiaceae";"Coriandrum";"Coriandrum sativum L.";"Coriandrum sativum";1;0.93735;"plant_flower";0.79789;
85334984;"https://www.inaturalist.org/observations/85334984";"https://inaturalist-open-data.s3.amazonaws.com/photos/140388646/original.jpg";45.4802812465;-76.0764245145;24;"2021-07-01";2021;"k-eastern-canada";"Rhamnaceae";"Ceanothus";"Ceanothus americanus L.";"Ceanothus americanus";1;0.91403;"plant_flower";0.91659;
85235392;"https://www.inaturalist.org/observations/85235392";"https://static.inaturalist.org/photos/140206978/original.jpg";38.83198;-77.0528638333;10;"2021-07-01";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.65617;"plant_flower";0.85567;
85329051;"https://www.inaturalist.org/observations/85329051";"https://inaturalist-open-data.s3.amazonaws.com/photos/140378155/original.jpg";45.4802799928;-76.0764241272;24;"2021-07-01";2021;"k-eastern-canada";"Rhamnaceae";"Ceanothus";"Ceanothus americanus L.";"Ceanothus americanus";1;0.83131;"plant_flower";0.94058;
85292890;"https://www.inaturalist.org/observations/85292890";"https://static.inaturalist.org/photos/140311613/original.jpeg";42.2375083104;-71.1587703041;205;"2021-07-01";2021;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.78524;"plant_flower";0.60565;
85141822;"https://www.inaturalist.org/observations/85141822";"https://inaturalist-open-data.s3.amazonaws.com/photos/140038029/original.jpeg";39.89460408;-84.30913883;7;"2021-06-30";2021;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum virginianum (L.) T.Durand & B.D.Jacks. ex B.L.Rob. & Fernald";"Pycnanthemum virginianum";1;0.63248;"plant_flower";0.84296;
85131200;"https://www.inaturalist.org/observations/85131200";"https://inaturalist-open-data.s3.amazonaws.com/photos/140018358/original.jpg";44.634633628;-63.5193536678;759;"2021-06-30";2021;"k-eastern-canada";"Asteraceae";"Achillea";"Achillea roseoalba Ehrend.";"Achillea roseoalba";1;0.60022;"plant_flower";0.8486;
85002783;"https://www.inaturalist.org/observations/85002783";"https://inaturalist-open-data.s3.amazonaws.com/photos/139781773/original.jpg";32.737643823;-116.9287237036;871;"2021-06-28";2021;"k-southwestern-u-s-a";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.84816;"plant_flower";0.85895;
84882263;"https://www.inaturalist.org/observations/84882263";"https://inaturalist-open-data.s3.amazonaws.com/photos/139567452/original.jpg";50.1235448849;8.6552197386;31;"2021-06-28";2021;"k-middle-europe";"Apiaceae";"Astrantia";"Astrantia major L.";"Astrantia major";1;0.8647;"plant_flower";0.84783;
84807515;"https://www.inaturalist.org/observations/84807515";"https://inaturalist-open-data.s3.amazonaws.com/photos/139432984/original.jpeg";47.6673306619;-122.2898187187;61;"2021-06-27";2021;"k-northwestern-u-s-a";"Asteraceae";"Leucanthemum";"Leucanthemum maximum (Ramond) DC.";"Leucanthemum maximum";1;0.51999;"plant_flower";0.89235;
84786259;"https://www.inaturalist.org/observations/84786259";"https://inaturalist-open-data.s3.amazonaws.com/photos/139392336/original.jpeg";38.0545149;-122.2295276;150;"2021-06-27";2021;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.51586;"plant_flower";0.77221;
84617401;"https://www.inaturalist.org/observations/84617401";"https://static.inaturalist.org/photos/139092086/original.jpeg";41.908367157;-88.2157821655;7;"2021-06-26";2021;"k-north-central-u-s-a";"Asteraceae";"Achillea";"Achillea distans Waldst. & Kit. ex Willd.";"Achillea distans";1;0.75691;"plant_flower";0.91311;
84631058;"https://www.inaturalist.org/observations/84631058";"https://static.inaturalist.org/photos/139115266/original.jpg";38.5136012822;-122.7542953532;458;"2021-06-26";2021;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum giganteum S.Watson";"Eriogonum giganteum";1;0.73659;"plant_flower";0.9283;
84646791;"https://www.inaturalist.org/observations/84646791";"https://inaturalist-open-data.s3.amazonaws.com/photos/139144301/original.jpeg";38.051973;-122.2269839;42;"2021-06-26";2021;"k-southwestern-u-s-a";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.90682;"plant_flower";0.88751;
84620867;"https://www.inaturalist.org/observations/84620867";"https://inaturalist-open-data.s3.amazonaws.com/photos/139097977/original.jpeg";38.0545149;-122.2295276;157;"2021-06-26";2021;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.60043;"plant_flower";0.88286;
84504445;"https://www.inaturalist.org/observations/84504445";"https://inaturalist-open-data.s3.amazonaws.com/photos/138898538/original.jpeg";38.0545149;-122.2295276;150;"2021-06-25";2021;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.83882;"plant_flower";0.81339;
84469580;"https://www.inaturalist.org/observations/84469580";"https://inaturalist-open-data.s3.amazonaws.com/photos/138836222/original.jpg";44.9207086827;-93.464168915;11;"2021-06-25";2021;"k-north-central-u-s-a";"Rhamnaceae";"Ceanothus";"Ceanothus americanus L.";"Ceanothus americanus";1;0.51483;"plant_flower";0.8792;
83797397;"https://www.inaturalist.org/observations/83797397";"https://static.inaturalist.org/photos/137656302/original.jpg";38.8319333333;-77.0528638333;10;"2021-06-20";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.76023;"plant_flower";0.7953;
84105736;"https://www.inaturalist.org/observations/84105736";"https://static.inaturalist.org/photos/138199084/original.jpeg";30.1717148;-97.2230736;;"2021-06-19";2021;"k-south-central-u-s-a";"Lamiaceae";"Monarda";"Monarda punctata L.";"Monarda punctata";1;0.77337;"plant_flower";0.83839;
83539608;"https://www.inaturalist.org/observations/83539608";"https://static.inaturalist.org/photos/137213126/original.jpg";38.8319383333;-77.0528333333;10;"2021-06-18";2021;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.75969;"plant_flower";0.85679;
83944895;"https://www.inaturalist.org/observations/83944895";"https://inaturalist-open-data.s3.amazonaws.com/photos/137914124/original.jpeg";43.641393;4.402902;;"2021-06-15";2021;"k-southwestern-europe";"Asteraceae";"Helichrysum";"Helichrysum italicum (Roth) G.Don";"Helichrysum italicum";1;0.88653;"plant_flower";0.85916;
196278348;"https://www.inaturalist.org/observations/196278348";"https://inaturalist-open-data.s3.amazonaws.com/photos/345509774/original.jpeg";43.341810102;5.967900283;55;"2021-06-14";2021;"k-southwestern-europe";"Fabaceae";"Lotus";"Lotus rectus L.";"Lotus rectus";1;0.50048;"plant_flower";0.86108;
82923010;"https://www.inaturalist.org/observations/82923010";"https://inaturalist-open-data.s3.amazonaws.com/photos/136138723/original.jpg";40.0634741667;-76.3624143681;33;"2021-06-12";2021;"k-northeastern-u-s-a";"Rhamnaceae";"Ceanothus";"Ceanothus americanus L.";"Ceanothus americanus";1;0.70191;"plant_flower";0.89838;
81888322;"https://www.inaturalist.org/observations/81888322";"https://inaturalist-open-data.s3.amazonaws.com/photos/134338021/original.jpeg";32.3117936888;-97.0159323463;8;"2021-06-06";2021;"k-south-central-u-s-a";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.7946;"plant_flower";0.66786;
81767679;"https://www.inaturalist.org/observations/81767679";"https://static.inaturalist.org/photos/134134730/original.jpeg";41.0015529091;-81.5171659738;8;"2021-06-05";2021;"k-northeastern-u-s-a";"Apiaceae";"Aegopodium";"Aegopodium podagraria L.";"Aegopodium podagraria";1;0.74984;"plant_flower";0.88031;
81468319;"https://www.inaturalist.org/observations/81468319";"https://inaturalist-open-data.s3.amazonaws.com/photos/133622404/original.jpeg";32.3117664863;-97.0159698973;8;"2021-06-03";2021;"k-south-central-u-s-a";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.77477;"plant_flower";0.8807;
80059681;"https://www.inaturalist.org/observations/80059681";"https://static.inaturalist.org/photos/131182574/original.jpg";32.8104457535;-97.2589815279;15;"2021-05-23";2021;"k-south-central-u-s-a";"Apocynaceae";"Asclepias";"Asclepias tuberosa L.";"Asclepias tuberosa";1;0.85461;"plant_flower";0.77399;
79552275;"https://www.inaturalist.org/observations/79552275";"https://inaturalist-open-data.s3.amazonaws.com/photos/130309735/original.jpeg";30.0353184081;-95.6512756969;18;"2021-05-20";2021;"k-south-central-u-s-a";"Apiaceae";"Coriandrum";"Coriandrum sativum L.";"Coriandrum sativum";1;0.87205;"plant_flower";0.6495;
62602696;"https://www.inaturalist.org/observations/62602696";"https://inaturalist-open-data.s3.amazonaws.com/photos/100329859/original.jpg";47.6117517819;-122.2911390073;122;"2020-10-14";2020;"k-northwestern-u-s-a";"Araliaceae";"Hedera";"Hedera helix L.";"Hedera helix";1;0.59418;"plant_flower";0.66779;
229736984;"https://www.inaturalist.org/observations/229736984";"https://inaturalist-open-data.s3.amazonaws.com/photos/407830979/original.jpeg";43.5926014131;3.7680929479;2;"2020-09-30";2020;"k-southwestern-europe";"Araliaceae";"Hedera";"Hedera helix L.";"Hedera helix";1;0.57398;"plant_flower";0.64594;
61145519;"https://www.inaturalist.org/observations/61145519";"https://inaturalist-open-data.s3.amazonaws.com/photos/97816998/original.jpg";41.168505;-73.82033667;10;"2020-09-28";2020;"k-northeastern-u-s-a";"Asteraceae";"Solidago";"Solidago rugosa Mill.";"Solidago rugosa";1;0.62437;"plant_flower";0.85315;
61478747;"https://www.inaturalist.org/observations/61478747";"https://inaturalist-open-data.s3.amazonaws.com/photos/98384057/original.jpeg";47.6697366667;16.1309233333;;"2020-09-22";2020;"k-middle-europe";"Lamiaceae";"Mentha";"Mentha longifolia (L.) L.";"Mentha longifolia";1;0.50534;"plant_flower";0.7768;
60273062;"https://www.inaturalist.org/observations/60273062";"https://inaturalist-open-data.s3.amazonaws.com/photos/96361397/original.jpg";38.93297167;-77.29865333;4;"2020-09-20";2020;"k-southeastern-u-s-a";"Asteraceae";"Euthamia";"Euthamia graminifolia (L.) Nutt.";"Euthamia graminifolia";1;0.68128;"plant_flower";0.82229;
60105060;"https://www.inaturalist.org/observations/60105060";"https://inaturalist-open-data.s3.amazonaws.com/photos/96082651/original.jpg";39.8562258063;-86.1055102107;10;"2020-09-19";2020;"k-northeastern-u-s-a";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.61232;"plant_flower";0.61183;
59982355;"https://www.inaturalist.org/observations/59982355";"https://inaturalist-open-data.s3.amazonaws.com/photos/95880855/original.jpeg";38.9380317;-77.2819304;880;"2020-09-16";2020;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.78975;"plant_flower";0.5124;
59793885;"https://www.inaturalist.org/observations/59793885";"https://inaturalist-open-data.s3.amazonaws.com/photos/95561425/original.jpeg";50.1379248743;8.730976585;97;"2020-09-16";2020;"k-middle-europe";"Asteraceae";"Solidago";"Solidago canadensis L.";"Solidago canadensis";1;0.51121;"plant_flower";0.85658;
60221277;"https://www.inaturalist.org/observations/60221277";"https://inaturalist-open-data.s3.amazonaws.com/photos/96273247/original.jpg";39.2213104056;-76.4237101956;22;"2020-09-15";2020;"k-southeastern-u-s-a";"Asteraceae";"Mikania";"Mikania scandens (L.) Willd.";"Mikania scandens";1;0.64136;"plant_flower";0.70271;
59496599;"https://www.inaturalist.org/observations/59496599";"https://inaturalist-open-data.s3.amazonaws.com/photos/95069228/original.jpg";40.150025;-88.09141667;4;"2020-09-13";2020;"k-north-central-u-s-a";"Crassulaceae";"Hylotelephium";"Hylotelephium spectabile (Boreau) H.Ohba";"Hylotelephium spectabile";1;0.63961;"plant_flower";0.82862;
59145335;"https://www.inaturalist.org/observations/59145335";"https://inaturalist-open-data.s3.amazonaws.com/photos/94483730/original.jpg";46.1872555282;6.0127973995;33;"2020-09-10";2020;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha spicata L.";"Mentha spicata";1;0.5697;"plant_flower";0.86773;
58627337;"https://www.inaturalist.org/observations/58627337";"https://inaturalist-open-data.s3.amazonaws.com/photos/93613975/original.jpg";40.8544085541;-75.468420162;16;"2020-09-05";2020;"k-northeastern-u-s-a";"Asteraceae";"Solidago";"Solidago rugosa Mill.";"Solidago rugosa";1;0.60891;"plant_flower";0.91396;
58678197;"https://www.inaturalist.org/observations/58678197";"https://inaturalist-open-data.s3.amazonaws.com/photos/93696579/original.jpeg";45.8508633161;-122.872992475;193;"2020-09-05";2020;"k-northwestern-u-s-a";"Lamiaceae";"Mentha";"Mentha suaveolens Ehrh.";"Mentha suaveolens";1;0.80236;"plant_flower";0.87697;
58599813;"https://www.inaturalist.org/observations/58599813";"https://inaturalist-open-data.s3.amazonaws.com/photos/93569834/original.jpeg";49.6088066626;8.3368050777;4;"2020-09-05";2020;"k-middle-europe";"Crassulaceae";"Hylotelephium";"Hylotelephium spectabile (Boreau) H.Ohba";"Hylotelephium spectabile";1;0.8138;"plant_flower";0.83086;
72744111;"https://www.inaturalist.org/observations/72744111";"https://inaturalist-open-data.s3.amazonaws.com/photos/118654801/original.jpg";42.274825;-71.6324616667;10;"2020-09-04";2020;"k-northeastern-u-s-a";"Asteraceae";"Euthamia";"Euthamia graminifolia (L.) Nutt.";"Euthamia graminifolia";1;0.97316;"plant_flower";0.50518;
72284213;"https://www.inaturalist.org/observations/72284213";"https://inaturalist-open-data.s3.amazonaws.com/photos/117822089/original.jpg";42.2748416667;-71.6323866667;10;"2020-09-04";2020;"k-northeastern-u-s-a";"Asteraceae";"Euthamia";"Euthamia graminifolia (L.) Nutt.";"Euthamia graminifolia";1;0.87326;"plant_flower";0.87734;
59748023;"https://www.inaturalist.org/observations/59748023";"https://inaturalist-open-data.s3.amazonaws.com/photos/95488162/original.jpg";42.2749133333;-71.6325133333;;"2020-09-04";2020;"k-northeastern-u-s-a";"Asteraceae";"Euthamia";"Euthamia graminifolia (L.) Nutt.";"Euthamia graminifolia";1;0.97008;"plant_flower";0.75996;
70005497;"https://www.inaturalist.org/observations/70005497";"https://inaturalist-open-data.s3.amazonaws.com/photos/113722770/original.jpg";41.8131633333;-87.897025;6;"2020-09-03";2020;"k-north-central-u-s-a";"Asteraceae";"Eupatorium";"Eupatorium serotinum Michx.";"Eupatorium serotinum";1;0.54443;"plant_flower";0.8642;
58455262;"https://www.inaturalist.org/observations/58455262";"https://static.inaturalist.org/photos/93327264/original.jpg";41.56638667;-72.05625833;5;"2020-09-03";2020;"k-northeastern-u-s-a";"Asteraceae";"Solidago";"Solidago gigantea Aiton";"Solidago gigantea";1;0.74729;"plant_flower";0.76253;
58415220;"https://www.inaturalist.org/observations/58415220";"https://static.inaturalist.org/photos/93261924/original.jpeg";47.4397225;-2.0978313889;;"2020-09-03";2020;"k-southwestern-europe";"Apiaceae";"Heracleum";"Heracleum sibiricum L.";"Heracleum sibiricum";1;0.57266;"plant_flower";0.88521;
251759358;"https://www.inaturalist.org/observations/251759358";"https://inaturalist-open-data.s3.amazonaws.com/photos/450538025/original.jpeg";50.0948620017;8.2472617833;2;"2020-09-03";2020;"k-middle-europe";"Asteraceae";"Eupatorium";"Eupatorium cannabinum L.";"Eupatorium cannabinum";1;0.89708;"plant_flower";0.6375;
58341062;"https://www.inaturalist.org/observations/58341062";"https://inaturalist-open-data.s3.amazonaws.com/photos/93136398/original.jpeg";49.6086783922;8.3370598875;4;"2020-09-02";2020;"k-middle-europe";"Lamiaceae";"Mentha";"Mentha suaveolens Ehrh.";"Mentha suaveolens";1;0.55608;"plant_flower";0.76905;
58494164;"https://www.inaturalist.org/observations/58494164";"https://inaturalist-open-data.s3.amazonaws.com/photos/93393676/original.jpeg";48.003564;3.682564;1451;"2020-09-02";2020;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha suaveolens Ehrh.";"Mentha suaveolens";1;0.71934;"plant_flower";0.84005;
67826665;"https://www.inaturalist.org/observations/67826665";"https://inaturalist-open-data.s3.amazonaws.com/photos/109679792/original.jpeg";39.3329159209;-84.405733964;;"2020-09-01";2020;"k-northeastern-u-s-a";"Asteraceae";"Eupatorium";"Eupatorium serotinum Michx.";"Eupatorium serotinum";1;0.72731;"plant_flower";0.85726;
58273522;"https://www.inaturalist.org/observations/58273522";"https://inaturalist-open-data.s3.amazonaws.com/photos/93018785/original.jpg";39.32107167;-84.37815833;5;"2020-09-01";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum verticillatum (Michx.) Pers.";"Pycnanthemum verticillatum";1;0.94827;"plant_flower";0.899;
